Type,                        Txhash,                        BlockTime Unix,                        BlockTime,                        Fee (SOL),                        TokenAccount,                        ChangeType,                        SPL BalanceChange,                        PreBalancer,                        PostBalancer,                        TokenAddress,                        TokenName(off-chain),                        Symbol(off-chain),                        SolTransfer Source,                        SolTransfer Destination,                        Amount (SOL)
SolTransfer,2vFxmnBE9yPNPuykCJ4dyqCbWrZFzC9DgdAjPxQvpvb8T7B3UJQHMA2QG5kbket9coD18kdoX5oCMSatBN3azrH8,1695405155,2023-09-22T17:52:35,0.000005,,,,,,,Solana,SOL,AMrwpAVaMoWQ6xiVTTiVW3ptERJJb2u7NW897iKTvrwJ,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.00001
SolTransfer,JZjmE3hYJ1KDLv6kstheEkN1rUMMqJKvtUCj9pFXhKv2EqAC5v9mymsS7LASCTnBnQskDCrrA6pzfZ9hLnKX7Vd,1694532654,2023-09-12T15:30:54,0.0000066,,,,,,,Solana,SOL,777ePKXhcxMdJPMA22YeiR6pdMUTadnpT7AUyto2Y24N,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.1
SolTransfer,58Yd5LRZKYiN542kvfennYdFq56m3EAi2eCjAMxNfVg7vTHkv2XVKC42and2kCb72A3m2awg7eN4VDR3WudEYLWd,1694360224,2023-09-10T15:37:04,0.0000066,,,,,,,Solana,SOL,777ePKXhcxMdJPMA22YeiR6pdMUTadnpT7AUyto2Y24N,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.5
SolTransfer,38wtxUH7ochiKrgZUbBJQ1T7HMetkcdj7PtadWnissxi2G6gML5gnDY1dxptVqpubWV91eBNWZtN2t8PHgouCvqx,1693186975,2023-08-28T01:42:55,0.000005,,,,,,,Solana,SOL,4bLEC116JdK5W7NBZrpj3Xd6bWbH4PwVeQomDUHrjGzV,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.00001
SolTransfer,GwkhP1L9ya5QqKzBaWPnMhe5i7eMNJrGEGcEfvHSAKYoUUqt4HW17GFrzrZX5HBaBMDyJigXsEXDcSov4kmNVqE,1682554947,2023-04-27T00:22:27,0.000105,,,,,,,Solana,SOL,Dq17fAFKj9KgYvoXh932AgWg8CDGx1n7Ro4pyx2aew4H,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.098435678
SolTransfer,3h15WgN6xks9t3gAJeCPP83fa2difGUnRoDq5Y3JW87UkT41AkJKdMb76fNy8dJVDDvzVCp6SLfW8p1FRXTLR96H,1682525244,2023-04-26T16:07:24,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,burn68h9dS2tvZwtCFMt79SyaEgvqtcZZWJphizQxgt,0.00015712
SolTransfer,34djrYSCTvRWBoLisfiHS4R6RcQvNiiAHuc54p3yaurcaU21vavASnevfaRXFyjzy4pSmqixRC1JDAftmfMu6uy1,1681601200,2023-04-15T23:26:40,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,9d7LkaHESx8frHvmAsBwxqv33h3bSHp3ny4yzYgv1Lyb,0.00144768
SolTransfer,5zdgZWpHGbmVh3SRqCbA4R18G6R7vkddFwU2pSjJRsZBQX4wcjwMSSfbMurnEJmnM5EzMW6UUXjbDic6wKT2CFsn,1681545932,2023-04-15T08:05:32,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,burn68h9dS2tvZwtCFMt79SyaEgvqtcZZWJphizQxgt,0.00003928
SolTransfer,tM7GaRkP824d481waRxaLQqVkpC7itF7GvBnvmgx8mFz9ikbxUepUE2hdfqVwBWFWHBFpoSyPqp5K69aAQgPjYY,1681545932,2023-04-15T08:05:32,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,burn68h9dS2tvZwtCFMt79SyaEgvqtcZZWJphizQxgt,0.00003928
SolTransfer,5qGrCWkemNcezBiSpKXXFnWAURcoc7eT9cmgV5VhbYFP8U4CNZKVsodeof33d1n4a3XVRLc74Y3LPhgJ9HDwiA7T,1680173992,2023-03-30T10:59:52,0.000005,,,,,,,Solana,SOL,777ePKXhcxMdJPMA22YeiR6pdMUTadnpT7AUyto2Y24N,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.25
SolTransfer,2uwjz3h7PVsQoy6HomeLphzJf3yvE2n5Rqqy9QrVoqeH7GLhgZBm4rtr7GMV99fjT6hnxxqtfLCfBvkznpfWSeh6,1680173379,2023-03-30T10:49:39,0.00001,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,2jpXmtsFQDcDAigq2mqEcYy6DtPXJ25qR7QtDQsjyZk4,0.406
SolTransfer,33o7738VvnxURQp7NacTEY7e96gFf2yiJHzQ9GWeWTeBRbjwBemhxWB8SzSrbn4Wscyq2Jkn8ndazS1aAmUfM2qZ,1680172924,2023-03-30T10:42:04,0.00001,,,,,,,Solana,SOL,FFg29UK2hmNLyxgVhourqfaZ2X2an5qaSxKM1pNh7199,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.37185
SolTransfer,vfwbA5Qr2kVqpQ4ok8K7Krcf8aCPSjwN91AEs77P6KhMDLt6aWXwPMSemJZZo5jVTyE2MXeaZhfcbbYZi2oE5y6,1680172756,2023-03-30T10:39:16,0.00001,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,FFg29UK2hmNLyxgVhourqfaZ2X2an5qaSxKM1pNh7199,0.37185
SolTransfer,32BnG7rpwDMdf14vZtbA7YysBHfw7iC5u7Ukaw7AkP4aokJiHiViybHroCgUMqXvznfTBGu8DXKF84HHdXGEqW6,1680172668,2023-03-30T10:37:48,0.00001,,,,,,,Solana,SOL,FKAzu3nNfZDfUCYjHvZbp14cnj9hnBgewEnF7N2oeEgu,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.37185
SolTransfer,3QXBegmxGZFvoWiwd6SZWFj1TC7GujWrXjdXNFyQc9bMxi1DFiWs5oQq4VMwrSucrH9H9h212fB9m458x5NUeh6q,1680171442,2023-03-30T10:17:22,0.00001,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,FKAzu3nNfZDfUCYjHvZbp14cnj9hnBgewEnF7N2oeEgu,0.37185
SolTransfer,ft9CE6CeC2JBN1nCxP4vvt6QWjqeDRzQzJxDmQuYzzVCbmMLiqRV5qVXw3GN6MJCDCkGgqmiBNe4U6yGotPwmvZ,1680089477,2023-03-29T11:31:17,0.000105,,,,,,,Solana,SOL,4qXjSTbyfPWYkCEZq6LV26CfdNkR22FGuZMXRzMv7Tpp,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.006664
SolTransfer,2xagAR2xD3vMsHWFz8KxCwjKJWK4gnm8TDHKxnEPr37a9fS2sbagb6tqNRWDQju4ty91iERoYAvtq3bL3np4y4gw,1680024717,2023-03-28T17:31:57,0.000105,,,,,,,Solana,SOL,AwJwA3x21KC3nEGkYgyyAw543D3Cwi2GNvYXh7LsU3op,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.068992
SolTransfer,529ipwq64YfaaMhku1wfC2ZktPRmGooy1reBp276iHmpDHGibs5sjSEr17ymRGFDevRiXrWiEXu7oGHXMnZX8ztz,1679978332,2023-03-28T04:38:52,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,burn68h9dS2tvZwtCFMt79SyaEgvqtcZZWJphizQxgt,0.00007856
SolTransfer,4BSxxFqFwmMzU9WyuyoWEAtwGwS1PNLTbsZgXHstdnawwRGmyPGBSwyrNydLd8JE4vbh1ioj1NJ4VGnajdawAp9w,1679978332,2023-03-28T04:38:52,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,burn68h9dS2tvZwtCFMt79SyaEgvqtcZZWJphizQxgt,0.00011784
SolTransfer,671diiLTwJRAFWnDvhnPtJS3WAZFTkZFRFigzhR4CwMXL3VN7xjFnCDGqKM9GjEnLPs82zyABpfdMRZFBCJuB3Gn,1678948181,2023-03-16T06:29:41,0.000105,,,,,,,Solana,SOL,39erLteZDswEax91KZQ5BnfgKt71vSedebCbwB89Dkzo,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.0234612
SolTransfer,65yQHDPqUPB8qMe4JXb8VbyTCgBGCrxgRThqCFTjED4TnXVKkQKVLcAQSkhs4FhvxXLRQYBZvRgHLDnkFox1STor,1678864609,2023-03-15T07:16:49,0.000105,,,,,,,Solana,SOL,FVUCrMxHUYiAnTE9xhWyZfVPwCMLwYQnBUhgshMCYwev,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.03863846
SolTransfer,5gnhVCWbNUg3KYuZ9pQmQk4py7XEeWBGQawzcQDM5TRwW446YjwkA2P4f7B7MnmnU8SAEmG6jHHHNHDyiVsiytSW,1678718347,2023-03-13T14:39:07,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,7Qvax1jZNMohXxUHzNpUzheQN5N4VZZvKoQz7KqiSmTQ,0.003995
SolTransfer,5ssoUrTG1rJphbw3iZGwLuEayWubdUWfPeokWaTCjNkPkiKVZpXeQhFVpCriC2E2XPWPYUZS6nBZ8c3f2mmfd5o7,1678718332,2023-03-13T14:38:52,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,burn68h9dS2tvZwtCFMt79SyaEgvqtcZZWJphizQxgt,0.00007856
SolTransfer,2TaddBtyBZKz5zDJX8KA32srv6JyiuJY7thnZWKd6FoEDePqwr5e58ncXtRGChK5Xi9RtR3Ss3ofGomzKy9LZb5k,1678514058,2023-03-11T05:54:18,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,7Qvax1jZNMohXxUHzNpUzheQN5N4VZZvKoQz7KqiSmTQ,2.8
SolTransfer,2NGZshJfXDYz78287atevGC4bCuVME3suJVk8caAoQHkuRFSypmsoFBNfJpNp1Ab8SyykQ6Eg9oxEvYFwmW65vaA,1678375701,2023-03-09T15:28:21,0.000105,,,,,,,Solana,SOL,9PTtdbwToDdgyiSKpFCrPHFv7TP76Sz2KF6JXUK3EryD,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.000441
SolTransfer,21KGFDE3Yqkq2YQRnFQVSRb35nuCwZr5XzD1RKzsXQPdjuAjM9Mt9Q9zgQT1Vs6sF89Pk5hU1LKtKvEY6wafMwde,1678375646,2023-03-09T15:27:26,0.000105,,,,,,,Solana,SOL,9PTtdbwToDdgyiSKpFCrPHFv7TP76Sz2KF6JXUK3EryD,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.002205
SolTransfer,5YA65StpBeK9Huck9BBzNfqykmXPcLgt2tohwYWrE7LwfS29MJqas3gCa5XEtTDFUKw5sxQrKLWCKSifUM2dwSjn,1678371061,2023-03-09T14:11:01,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,burn68h9dS2tvZwtCFMt79SyaEgvqtcZZWJphizQxgt,0.00007856
SolTransfer,uKai6vYnVmzWakiSbURkdKU9Dfz6y6YozLJfrGcdQYFn7Eb3Cyto4tLjV76zbSJbUxApnfTT91pEVoA74UHxCdc,1678367525,2023-03-09T13:12:05,0.000005,,,,,,,Solana,SOL,777ePKXhcxMdJPMA22YeiR6pdMUTadnpT7AUyto2Y24N,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,2.52
SolTransfer,5m5gU54UtqYsH4eVom7zjSgHvTaeNpDxyVcQhVMiwtzz8Vs4gvdJNDRnTSPcU2BAzzjqTr6sWYsDB21eWRqHdNuh,1677708019,2023-03-01T22:00:19,0.000105,,,,,,,Solana,SOL,3bqw9y2v5VDph2jP91z8xyaz3ubqmvmYnA21q8LypZne,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.048363
SolTransfer,21v1Z18gTjBJhdWmvxPy9YF1bL6sobV5ctbooyQ9py5uNMdtNfpQsCVQ4Y6tXn9tAV4vTJGJs9j2AXBbP6H7ht9n,1677690229,2023-03-01T17:03:49,0.000005,,,,,,,Solana,SOL,777ePKXhcxMdJPMA22YeiR6pdMUTadnpT7AUyto2Y24N,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.04
SolTransfer,4vc7ZyMxiCV7k8waymJ1RDAnQwyRtSfHbfurUzVrL7tZ2uvErKpiLQGMMuH5HsRfru9b2ddjrSs8s1Wqe4eF7arT,1677022061,2023-02-21T23:27:41,0.00001,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,3W5gtQxLxcPzeFqBsYE2nkcdrS16GLS9hcSVhLXJcGsx,0.02
SolTransfer,5yTUPzgpfUvPaSWs1i7fMfB3SGFYr1rcNRt8L6jRforT4v1zWdgbPNQEf3so9dQQj2mYpWXBc5FNRYMHcHsBWHyi,1676019866,2023-02-10T09:04:26,0.000005,,,,,,,Solana,SOL,2GsFJ1JR1j8RAWuUfdJPXdjknq5VmKG9XSfoTZdqQeoR,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.005985
SolTransfer,av8TWJmb5aLsHFt1LkpxrVzxeuuTzrEqwVGFNcdkRMgE4A4wnoSwft41JMAvk5LdLeHQxhJwSEN5FgK3AJvsErP,1676019452,2023-02-10T08:57:32,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,burn68h9dS2tvZwtCFMt79SyaEgvqtcZZWJphizQxgt,0.00007856
SolTransfer,3tUimEN8XwzQvSFh8evxAD6HjGjDEAHgKbfZL5r8ZivYDYtTGscZQLX7GviZ8Csa715MvzaSYbe8pzA4zZjqRaDk,1675984087,2023-02-09T23:08:07,0.000005,,,,,,,Solana,SOL,777ePKXhcxMdJPMA22YeiR6pdMUTadnpT7AUyto2Y24N,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,2.75
SolTransfer,3MKX524C3DTpCrHWrEC9PjUjuC4hzTck1Mb42qmjo4ukV3YWMFmeZZXMSWKKycgZrsjfFkqvisCHwVdFhJi2Lidn,1675605145,2023-02-05T13:52:25,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,burn68h9dS2tvZwtCFMt79SyaEgvqtcZZWJphizQxgt,0.00023568
SolTransfer,3LE1d9JTQ4YZJNL9GC1SNckdS22sk5ZKREEYjjdbKwP5eYg3dHd31ALaNeCCyuLYftj4oZF9BEQHvhkGQNN773Gr,1674578284,2023-01-24T16:38:04,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,crkdpVWjHWdggGgBuSyAqSmZUmAjYLzD435tcLDRLXr,0.002
SolTransfer,2FAaTyfRx2opiiNzXo5JfdUGbuEu1x9y4DN2gcwrKiVW1GR4Y6ASF1h2hpEyW5EkN57x9D8Ly5KXrQdSDxh9x6a6,1674578022,2023-01-24T16:33:42,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,crkdpVWjHWdggGgBuSyAqSmZUmAjYLzD435tcLDRLXr,0.002
SolTransfer,LDSAw9Xuj81SFfiGxZwCGBgHe98v77FGQq2x8iZemUdUgQKHw5idSAVQBiNFCqweCs13XoJebh12hugc75yGnZa,1674571461,2023-01-24T14:44:21,0.000105,,,,,,,Solana,SOL,FND2jf3kVpiLJCq4YVPxP9xudKHRM1KeDDh1BKWkTA51,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.025282236
SolTransfer,5L8fcxQ3oDPyA2Rq8XidwWsGVD4ZNPBciPMiUP6modZC9ofxEm6HqqFM8yqv51pYibMLEFcuL9XhieWu5PNQSsXw,1674536533,2023-01-24T05:02:13,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,7Qvax1jZNMohXxUHzNpUzheQN5N4VZZvKoQz7KqiSmTQ,2
SolTransfer,3QyJQ6pg9D2jf54U3B1ZWmobRZYyazvhK1WubMR6zbxYsP2KBoKasd1doph6FAHRU6xSCyDGJunXCUKgWFeWnmXP,1674535958,2023-01-24T04:52:38,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,7Qvax1jZNMohXxUHzNpUzheQN5N4VZZvKoQz7KqiSmTQ,0.27
SolTransfer,3oH9otr38ct4xpRWb736Z4S52iPdgXLe3Zkng41y22rMKJJK4hgYRYHNMTPdeTf3mWPKFYWxHYJKbhMutBrTVAPg,1674532181,2023-01-24T03:49:41,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,burn68h9dS2tvZwtCFMt79SyaEgvqtcZZWJphizQxgt,0.00007856
SolTransfer,5wX3Ywm9MMJJZDqrpYWgUZ3MZnTzns54U84NiHQG7kLYK8pD8ZzsWBFuGTwtBH84V8kG1sZcim6TM87yuQLpzn6K,1674532181,2023-01-24T03:49:41,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,burn68h9dS2tvZwtCFMt79SyaEgvqtcZZWJphizQxgt,0.00003928
SolTransfer,4wDj9utAK5KTeCn5anvabQ8pffkSjtKQ6drBjGFZyxdMPQwQ4Ywg9GDH3Br1LkDUdnaVSwzTjomZdX1pqJzMn9SG,1674490938,2023-01-23T16:22:18,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,7Qvax1jZNMohXxUHzNpUzheQN5N4VZZvKoQz7KqiSmTQ,1.999
SolTransfer,5XeRxP5PaQ5Kchcv3ZH65u3CB9e7tv18qNKKWu2JoYpTVeHugZ1teLrQUjA9tLtuggyCbtr1YhgqzZfG1MVoXwLD,1674486660,2023-01-23T15:11:00,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,7Qvax1jZNMohXxUHzNpUzheQN5N4VZZvKoQz7KqiSmTQ,2
SolTransfer,UTi3if7pG5rmHFMrefEbrocv2MeyzKUtdPn8LkzNGwco2YJ6Lw3Q366BcapBKW4D9F3kDs6G3wTXcwWWX5YB4aY,1674486358,2023-01-23T15:05:58,0.000019,,,,,,,Solana,SOL,2AQdpHJ2JpcEgPiATUXjQxA8QmafFegfQwSLWSprPicm,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,1.9999
SolTransfer,4jrcxoiAV5HrJnEHqUcmXjv3iEp1cwkvMzaZfaBzfwGkgWnebymVxzZVDFXShL1mQ2rQTjfDVTWNvZDHUWRnUQTg,1674459306,2023-01-23T07:35:06,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,burn68h9dS2tvZwtCFMt79SyaEgvqtcZZWJphizQxgt,0.00007856
SolTransfer,3uGBxcwbf6ppcRQC4PYnAhpuUCZouooAipcsnzizRRJJo4xhv8sRBzYaYMjERPMbqPZPE8sH72PPtD7QTi4i8JDc,1674459220,2023-01-23T07:33:40,0.000005,,,,,,,Solana,SOL,2GsFJ1JR1j8RAWuUfdJPXdjknq5VmKG9XSfoTZdqQeoR,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.05
SolTransfer,VVS3KFpwRvAMeFXfL8vxRYUx92SnL47CYrwGws1KK5hmHVBDSzSZeQxfQ4LQn2HLboyUCjMSmQiYKU7enDtuCDu,1674451871,2023-01-23T05:31:11,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,crkdpVWjHWdggGgBuSyAqSmZUmAjYLzD435tcLDRLXr,0.002
SolTransfer,2x8rvRKZ17GRuxrnh5ngZEufPr5zmTCuhmnsoUF6LQCm4soHbNmbdRuvC3P88vZqkuL4zijhxZz9W6rBGv4zj7im,1674448840,2023-01-23T04:40:40,0.000005,,,,,,,Solana,SOL,777ePKXhcxMdJPMA22YeiR6pdMUTadnpT7AUyto2Y24N,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.9
SolTransfer,gZ49CBA3RyWhmfxxSGc1WFQb2twZeEf4VKw5aGb17y6c8X5Bm4kXYV168tDywxBYg4JnHZbfLfQnrL8RoQ6jwp9,1674147264,2023-01-19T16:54:24,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,burn68h9dS2tvZwtCFMt79SyaEgvqtcZZWJphizQxgt,0.00007856
SolTransfer,4Uzn7iPXm69aAJusn2vx3D2wM6ngCA7t8ZbrnfoTTd5b3aWscbN8Ne8uoGc24pQF3kzPMh3NDFYxfwnLnVX9qfVT,1674147263,2023-01-19T16:54:23,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,burn68h9dS2tvZwtCFMt79SyaEgvqtcZZWJphizQxgt,0.00023568
SolTransfer,7D86zJLe4vUDu6Ygqgw4KqQmirxVPtC7UacHgVrDkUU975265cBb9mWFKGfW6MgTfcYEWbR3z3K2Who4ErXFuUi,1674146970,2023-01-19T16:49:30,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,7Qvax1jZNMohXxUHzNpUzheQN5N4VZZvKoQz7KqiSmTQ,0.09
SolTransfer,2xwF6T6E1YFiLp44KqKdxAKsq8oS2Tzci8Ff1WbdgTDwF9FWhRY44fBG79XwpJb8RCaLMUZx77qpemzUm8i5jBQx,1674146901,2023-01-19T16:48:21,0.000005,,,,,,,Solana,SOL,777ePKXhcxMdJPMA22YeiR6pdMUTadnpT7AUyto2Y24N,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.05
SolTransfer,5t3eKuEzCru7441tRBAhY9GzUMSVyGBNSGgFr4XqwHz96fvQEjvRdHi1sZ3t9D2Ez5CDdicTpWSmkpiGSQhP5xqm,1674146828,2023-01-19T16:47:08,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,7Qvax1jZNMohXxUHzNpUzheQN5N4VZZvKoQz7KqiSmTQ,0.8
SolTransfer,3YJG6tv3nRHbu4q5iyCvL5TxVsmpSWR92AiyzRSCxvo99m7pp4CafUVYDNxoMFkLMgGGpabXwkfPniRi5jHnJrvd,1673805437,2023-01-15T17:57:17,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,777ePKXhcxMdJPMA22YeiR6pdMUTadnpT7AUyto2Y24N,2.16
SolTransfer,uCNi7YoqwdJUaC4PvpZZdAeoQYaWQVggGkcatag8USpEyR8S8pc4ZCpFfUgyBbfPzc3gsbRP6ADfsqGKGkPjsBh,1673802446,2023-01-15T17:07:26,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,crkdpVWjHWdggGgBuSyAqSmZUmAjYLzD435tcLDRLXr,0.002
SolTransfer,46URwcwW8YwUGHV5JggrmxypQ1nMM2XoMNdooDauQeQr3dkA8F1rXinaJkXKy7u6wULhDRAgP1hXmPfMN4nRB5gs,1673802229,2023-01-15T17:03:49,0.000005,,,,,,,Solana,SOL,2AQdpHJ2JpcEgPiATUXjQxA8QmafFegfQwSLWSprPicm,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,2.128111939
SolTransfer,31Z7wXupyy7uPKURBG4HoMoiYngyzwFtBN6JHyqcrTTNsFCSKgt4GyhMRSNd7tkhyEGTeZMGAGfnm63RMfRMp4Lu,1673632328,2023-01-13T17:52:08,0.000105,,,,,,,Solana,SOL,HAzmzmMuHuC8ddonfUbiPX8oiCX9NUYPbkwZUZGZdCnQ,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.025284
SolTransfer,5ntNkEZWfXYrEdMc6KWjK9zAJDD7xrAmPyz7BMpD5U4mE2KAHW6pLscqzSAtYzPVFbpdJQqmTh5LNytABouvE5B,1673498229,2023-01-12T04:37:09,0.000005,,,,,,,Solana,SOL,777ePKXhcxMdJPMA22YeiR6pdMUTadnpT7AUyto2Y24N,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.6
SolTransfer,4VEbHfyLtbgYjYR8z3hUTCJHK7YGha7tjzmwxfNGiTXsYCdzp7U1mYpvycGohxPK9JjHBxwqXK48LgB8TwjnehvJ,1673498126,2023-01-12T04:35:26,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,crkdpVWjHWdggGgBuSyAqSmZUmAjYLzD435tcLDRLXr,0.002
SolTransfer,5ysYSHgdiczmsNNVJLHcn85RxXCGQsyvyhGcPZSeHJzQRT651TF2GJiqjievRfF8Qp6YNvAChwHnCzQC2rS7r2in,1673402425,2023-01-11T02:00:25,0.000105,,,,,,,Solana,SOL,FChERPvqwHiUmVupU2oGhqXuG6QdfhQL4Ha9fJoTDvUc,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.033260572
SolTransfer,4xH9jWbjG9yjEjiJSU4bMv3wpBbWCQezNYjx7jD9ZMBnG1Nce2FMYQrQcj4mAUSjgqX1H5HT2xVeZ1u5fwxLgNz3,1673371983,2023-01-10T17:33:03,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,777ePKXhcxMdJPMA22YeiR6pdMUTadnpT7AUyto2Y24N,0.6
SolTransfer,3qGJ7UBxrr2ajL4aeCK2QNDpzK1XFtbxHWPbyoHCyeJxGnSUxL5ErH2fTpko9RBAT6TihG4rweZAkEWGi7dqcpBx,1673365819,2023-01-10T15:50:19,0.000005,,,,,,,Solana,SOL,777ePKXhcxMdJPMA22YeiR6pdMUTadnpT7AUyto2Y24N,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.6
